,DDATE,price_per_mile,total_fluc_50,total_fluc_70,total_fluc_120,avg_price,pct_change,trend
846,2020-04-26,0.40563663505586905,0.0,0.23833483528182922,0.3865493922112743,0.3452388069331079,-0.17494507254065336,Decrease
847,2020-04-27,0.36723207006091013,0.0,0.2617606480144896,0.283956807556018,0.34287620193967455,-0.07103399997857168,Decrease
848,2020-04-28,0.3574146945927679,0.0,0.17648987746448563,0.14874020731595347,0.34649354977664243,-0.031519042196212634,Decrease
849,2020-04-29,0.32923201373409144,0.0,0.38282239807136453,0.47783857616101577,0.3462758075112129,0.049220284546068235,Increase
850,2020-04-30,0.35171163103706243,0.0,0.35922573457292495,0.4827334200398245,0.35145917177957803,-0.0007183174540761119,Decrease
851,2020-05-01,0.3536767067045232,0.0,0.3808760496636962,0.5106956689229256,0.35401282656107025,0.0009494567183119848,Decrease
852,2020-05-02,0.3213174094718904,0.0,0.0,0.18156587377681627,0.3534096887519012,0.0908075819690955,Increase
853,2020-05-03,0.3986679546061206,0.0,0.0,0.4731743151026527,0.36061113940790435,-0.10553421966027615,Decrease
854,2020-05-04,0.37966880065398956,0.0,0.0,0.37485656944771356,0.35736516010766944,-0.06241134569357662,Decrease
855,2020-05-05,0.30693848790658135,0.0,0.0,0.2532163467778203,0.3498284623383784,0.12260287269110447,Increase
856,2020-05-06,0.33741946293058583,0.0,0.0,-0.2936773529903287,0.3473290583806056,0.028530856290062516,Increase
857,2020-05-07,0.3373236490903345,0.0,0.0,0.25433786686941917,0.348340512800136,0.031626708077227075,Increase
858,2020-05-08,0.3083772276153618,0.0,0.0,0.2811148883697737,0.34292371237242336,0.10074102055545013,Increase
859,2020-08-05,0.19867540477747983,0.0,0.0,0.0,0.32354854963154295,0.3859487084589581,Increase
860,2020-05-09,0.3587919857361225,0.0,0.0,0.19107837915811132,0.328232871664572,-0.09310193070113794,Decrease
861,2020-05-10,0.3670046902623785,0.0,0.0,0.3244456302225331,0.32427496362160424,-0.13177004528365457,Decrease
862,2020-05-11,0.3602008141053706,0.0,0.0,0.2796190277039798,0.3218414653030269,-0.11918709345368787,Decrease
863,2020-05-12,0.32139185667115533,0.0,0.0,0.15258371131517884,0.3236481363985986,0.0069713972481042046,Decrease
864,2020-05-13,0.33347011849807445,0.0,0.0,0.21631527232119405,0.32315446834453465,-0.03192173144436195,Decrease
865,2020-05-14,0.36820316168651074,0.0,0.0,0.2479256920049288,0.3270144074190567,-0.12595394371928148,Decrease
866,2020-05-15,0.3620577606759143,0.0,0.0,0.30078045169856876,0.33372447405162575,-0.08490023605492442,Decrease
867,2020-05-16,0.34843398332588166,0.0,0.0,0.08136360199315125,0.352444296370176,0.011378572686794906,Increase
868,2020-05-17,0.37045374152456007,0.0,0.0,0.34651628463624623,0.35390201584373066,-0.046769232555425755,Decrease
