,AGENCY,PDATE,DDATE,LOR,MIN_DAILY_FARE,AVG_DAILY_FARE,MONTH_PDATE,DAY_PDATE
25149,ET,2019-07-16,2019-07-21,5,87.104,111.66441796875,07,16
26968,ZT,2019-07-16,2019-07-20,4,31.33,85.086742610837,07,16
26982,ZT,2019-07-16,2019-07-21,5,30.082,95.560539805825,07,16
21122,ZR,2019-07-17,2019-07-18,1,42.57,90.593802816901,07,17
26971,ET,2019-07-17,2019-07-21,4,69.3025,94.73284351145,07,17
27067,ZR,2019-07-17,2019-07-20,3,31.44,88.775215053844,07,17
21473,ET,2019-07-17,2019-07-19,2,69.3,95.05332460733,07,17
27077,ZE,2019-07-17,2019-07-23,6,60.54666667,102.291306213048,07,17
26905,ZI,2019-07-17,2019-08-16,30,35.26833333,40.147780797609,07,17
27079,ZL,2019-07-17,2019-07-23,6,88.82333333,115.632085470487,07,17
23410,ZR,2019-07-17,2019-07-21,4,31.4375,83.653763297872,07,17
27009,ZR,2019-07-17,2019-07-19,2,36.16,87.439470108696,07,17
21375,ET,2019-07-17,2019-07-24,7,74.12,80.47165509601,07,17
14143,ZT,2019-07-17,2019-07-19,2,36.165,87.421956521739,07,17
17740,ZI,2019-07-17,2019-07-21,4,90.5,104.814075342466,07,17
15981,ZL,2019-07-17,2019-07-26,9,78.34888889,96.159435808575,07,17
15982,ET,2019-07-17,2019-07-26,9,58.45333333,76.487160810129,07,17
21376,ZR,2019-07-17,2019-07-24,7,21.93285714,74.71064468797401,07,17
19750,AL,2019-07-17,2019-07-23,6,71.82166667,89.47717223686399,07,17
27078,ZI,2019-07-17,2019-07-23,6,91.97,115.841965241444,07,17
23408,ZD,2019-07-17,2019-07-23,6,68.59666667,90.279264706283,07,17
14115,ZR,2019-07-17,2019-07-22,5,30.182,98.146956862745,07,17
14117,ZD,2019-07-17,2019-07-22,5,81.988,106.27363529411801,07,17
21419,ZL,2019-07-17,2019-07-20,3,93.93333333,108.64863095186199,07,17
26904,ZD,2019-07-17,2019-08-16,30,34.64266667,37.192874072556,07,17
26903,ZL,2019-07-17,2019-07-18,1,95.82,123.76585020242901,07,17
15908,AL,2019-07-17,2019-08-16,30,35.92966667,36.92172580543,07,17
15907,ZE,2019-07-17,2019-07-18,1,63.85,109.92049955396999,07,17
23300,ZE,2019-07-17,2019-07-19,2,63.635,98.22487654320999,07,17
23232,ZI,2019-07-17,2019-07-18,1,99.28,110.62453222453199,07,17
23233,ZD,2019-07-17,2019-07-18,1,87.99,98.411018711019,07,17
27025,AL,2019-07-17,2019-07-24,7,66.17857143,76.112311885802,07,17
23407,ZR,2019-07-17,2019-07-23,6,25.37,77.214861111042,07,17
27024,ZE,2019-07-17,2019-07-24,7,51.90285714,88.975127341834,07,17
21444,ZT,2019-07-17,2019-07-25,8,47.1925,75.304845360825,07,17
21445,ZL,2019-07-17,2019-07-25,8,74.98875,95.069165575916,07,17
21446,ZD,2019-07-17,2019-07-25,8,58.36125,74.336087533156,07,17
14073,AL,2019-07-17,2019-07-18,1,61.87,95.588224489796,07,17
14074,ET,2019-07-17,2019-07-18,1,69.28,97.22279918864099,07,17
15932,AL,2019-07-17,2019-07-21,4,61.875,92.423586956522,07,17
14103,ZL,2019-07-17,2019-07-21,4,94.2475,109.385992268041,07,17
23314,ET,2019-07-17,2019-08-16,30,35.931,37.037327956504996,07,17
14116,ET,2019-07-17,2019-07-22,5,93.022,112.548597609562,07,17
23374,ZD,2019-07-17,2019-07-21,4,77.9825,94.63590970350401,07,17
27036,ZE,2019-07-17,2019-07-26,9,49.59111111,83.823695328499,07,17
21203,ZT,2019-07-17,2019-07-18,1,42.57,90.74696,07,17
14167,ZI,2019-07-17,2019-07-26,9,73.57666667,88.36851359367,07,17
21537,ZE,2019-07-17,2019-07-21,4,48.4825,96.174536407767,07,17
21538,ZT,2019-07-17,2019-07-21,4,31.33,83.548885224274,07,17
25264,ZI,2019-07-17,2019-07-25,8,74.09625,91.04113700565,07,17
19669,ET,2019-07-17,2019-07-25,8,53.935,79.372338082902,07,17
17809,AL,2019-07-17,2019-07-20,3,61.87666667,92.23456759027701,07,17
17832,ZD,2019-07-17,2019-07-26,9,63.20666667,74.458142174409,07,17
17842,AL,2019-07-17,2019-07-25,8,48.15625,73.6225,07,17
21551,ZT,2019-07-17,2019-07-20,3,31.33333333,90.10050950010401,07,17
17843,ZR,2019-07-17,2019-07-25,8,47.19375,73.824010953608,07,17
19560,ZI,2019-07-17,2019-07-22,5,114.282,140.267341176471,07,17
21561,ZL,2019-07-17,2019-07-22,5,106.274,140.166305283757,07,17
21562,ZE,2019-07-17,2019-07-22,5,72.062,124.05975053763399,07,17
19744,AL,2019-07-17,2019-07-19,2,61.87,92.551909090909,07,17
19620,ZR,2019-07-17,2019-07-26,9,46.56222222,67.11635786418199,07,17
25100,ZT,2019-07-17,2019-08-16,30,32.51866667,35.052244562935,07,17
25099,ZR,2019-07-17,2019-08-16,30,32.519,35.119820651576,07,17
25098,ZL,2019-07-17,2019-08-16,30,42.235,42.633122040109,07,17
19609,ZD,2019-07-17,2019-07-24,7,59.03142857,78.039600614624,07,17
19608,ZL,2019-07-17,2019-07-24,7,75.89714286,97.199164835179,07,17
25173,ZI,2019-07-17,2019-07-19,2,98.02,105.40776836158199,07,17
21528,ET,2019-07-17,2019-07-23,6,87.19,96.344255951633,07,17
17476,AL,2019-07-17,2019-07-22,5,83.056,105.72551792828699,07,17
19470,ZE,2019-07-17,2019-08-16,30,34.95533333,38.847179166125,07,17
21513,ZT,2019-07-17,2019-07-22,5,30.082,97.296650980392,07,17
14184,ZE,2019-07-17,2019-07-20,3,54.42666667,98.749927461005,07,17
14185,ET,2019-07-17,2019-07-20,3,69.28666667,94.504418803179,07,17
16010,ZT,2019-07-17,2019-07-23,6,25.285,76.88499569354,07,17
17769,ZL,2019-07-17,2019-07-19,2,94.815,108.891848101266,07,17
14168,AL,2019-07-17,2019-07-26,9,52.06555556,72.927905759843,07,17
14186,ZI,2019-07-17,2019-07-20,3,93.0,102.21023684326299,07,17
17768,ZD,2019-07-17,2019-07-19,2,88.0,98.412938718663,07,17
25187,ZT,2019-07-17,2019-07-24,7,21.85857143,72.691520145385,07,17
16003,ZD,2019-07-17,2019-07-20,3,84.24333333,95.789203463896,07,17
17784,ZT,2019-07-17,2019-07-26,9,42.26333333,66.458992785481,07,17
25186,ZI,2019-07-17,2019-07-24,7,82.99285714,98.76539938542999,07,17
27120,ZE,2019-07-17,2019-07-25,8,50.10875,84.45495208105099,07,17
17659,AL,2019-07-18,2019-07-20,2,83.985,98.019581117021,07,18
25129,ZL,2019-07-18,2019-07-22,4,93.9575,107.141360677083,07,18
25130,AL,2019-07-18,2019-07-22,4,81.2075,95.75139460154199,07,18
25131,ZD,2019-07-18,2019-07-22,4,77.9825,94.758932360743,07,18
25224,ZT,2019-07-18,2019-07-24,6,28.68833333,81.852157622558,07,18
23264,ZD,2019-07-18,2019-07-26,8,63.7275,76.106533613445,07,18
26983,ZT,2019-07-18,2019-07-23,5,35.358,101.12043373494,07,18
25132,ZI,2019-07-18,2019-07-22,4,86.745,100.663562176166,07,18
19561,AL,2019-07-18,2019-07-23,5,81.984,104.509437623762,07,18
19388,ZD,2019-07-18,2019-07-20,2,80.49,96.14565188172001,07,18
14298,AL,2019-07-18,2019-07-26,8,53.51125,74.47967087766,07,18
22352,ZI,2019-07-18,2019-07-19,1,112.4,124.7155,07,18
25266,ZT,2019-07-18,2019-07-26,8,42.85,72.623269754768,07,18
25225,ZL,2019-07-18,2019-07-24,6,87.855,108.935165794974,07,18
25226,ET,2019-07-18,2019-07-24,6,83.52666667,95.467445604569,07,18
25157,ZR,2019-07-18,2019-08-17,30,32.519,35.172109258611,07,18
17660,ET,2019-07-18,2019-07-20,2,83.995,98.937317397078,07,18
23283,AL,2019-07-18,2019-07-27,9,57.60666667,72.647839020945,07,18
26989,ZD,2019-07-18,2019-08-17,30,34.434,37.176899998444,07,18
25265,ZE,2019-07-18,2019-07-26,8,53.02125,82.77356037151701,07,18
23375,ZR,2019-07-18,2019-07-22,4,31.4375,83.571409921671,07,18
25057,ZL,2019-07-18,2019-07-20,2,93.945,109.61802429667499,07,18
17741,ZE,2019-07-18,2019-07-22,4,60.91,93.820461500494,07,18
23508,ZR,2019-07-18,2019-07-23,5,35.356,99.414377281947,07,18
17725,ZI,2019-07-18,2019-07-25,7,75.66142857,95.478148728137,07,18
14154,ZD,2019-07-18,2019-07-25,7,59.03142857,78.380562430499,07,18
14187,ZI,2019-07-18,2019-07-21,3,86.74333333,101.357160312331,07,18
19695,ZT,2019-07-18,2019-07-19,1,40.99,98.774314516129,07,18
14188,ZT,2019-07-18,2019-07-21,3,34.9,87.299277943739,07,18
14198,AL,2019-07-18,2019-07-24,6,68.14333333,88.91826460433,07,18
14132,ZT,2019-07-18,2019-08-17,30,32.51866667,35.172266664443995,07,18
17785,ET,2019-07-18,2019-07-27,9,57.98777778,76.082864132228,07,18
14131,ZE,2019-07-18,2019-08-17,30,34.95533333,38.992962121174,07,18
23411,ET,2019-07-18,2019-07-22,4,83.88,97.519630829016,07,18
19670,ZR,2019-07-18,2019-07-26,8,42.85,70.697285422343,07,18
25341,ET,2019-07-18,2019-07-19,1,84.0,100.283383297645,07,18
14119,ZL,2019-07-18,2019-07-23,5,105.112,132.765943887776,07,18
25219,ZR,2019-07-18,2019-07-21,3,34.89333333,87.387889723789,07,18
19643,ZD,2019-07-18,2019-07-21,3,77.98,94.654154230896,07,18
23392,ZI,2019-07-18,2019-07-20,2,86.745,103.291077023499,07,18
17844,ZL,2019-07-18,2019-07-26,8,74.43,95.417855297158,07,18
14053,ZR,2019-07-18,2019-07-20,2,35.635,87.98292005420099,07,18
19621,ZR,2019-07-18,2019-07-27,9,51.78666667,67.498114034711,07,18
17865,ZE,2019-07-18,2019-07-19,1,64.12,107.944438356164,07,18
23361,ZR,2019-07-18,2019-07-24,6,27.53833333,78.356623600181,07,18
23360,ZI,2019-07-18,2019-07-24,6,87.99833333,110.997726099044,07,18
23359,ZE,2019-07-18,2019-07-24,6,53.135,97.118815965321,07,18
26787,ZT,2019-07-18,2019-07-20,2,35.635,87.17258130081301,07,18
17866,ZR,2019-07-18,2019-07-19,1,47.93,101.491288981289,07,18
19610,ZL,2019-07-18,2019-07-25,7,75.62857143,97.33378590005199,07,18
14118,ET,2019-07-18,2019-07-23,5,91.822,110.300551307847,07,18
19751,ZD,2019-07-18,2019-07-24,6,68.59666667,90.03825150638201,07,18
25201,ZL,2019-07-18,2019-08-17,30,42.56866667,42.783963373297,07,18
21563,ZD,2019-07-18,2019-07-27,9,62.55111111,75.808330330351,07,18
21408,ZL,2019-07-18,2019-07-19,1,95.82,121.283447537473,07,18
27026,ET,2019-07-18,2019-07-25,7,72.72285714,80.655975344036,07,18
23240,AL,2019-07-18,2019-07-21,3,80.71666667,98.095195503314,07,18
15983,ZT,2019-07-18,2019-07-27,9,52.85444444,68.277719297605,07,18
15984,ZE,2019-07-18,2019-07-27,9,53.27111111,85.101694135651,07,18
15946,ZE,2019-07-18,2019-07-23,5,63.502,118.67832030075199,07,18
21459,ZL,2019-07-18,2019-07-27,9,78.43222222,97.52904928603701,07,18
21617,ZD,2019-07-18,2019-07-23,5,81.988,109.099929978118,07,18
16004,ZE,2019-07-18,2019-07-21,3,56.90333333,95.32253711220899,07,18
27121,ET,2019-07-18,2019-07-26,8,53.5125,79.54003618421099,07,18
21460,ZI,2019-07-18,2019-07-27,9,72.50444444,87.607375073333,07,18
27048,ET,2019-07-18,2019-08-17,30,36.198,36.969126628883,07,18
21420,ZL,2019-07-18,2019-07-21,3,94.22,110.013454987591,07,18
15953,ZI,2019-07-18,2019-08-17,30,35.26833333,40.379920371111005,07,18
27047,AL,2019-07-18,2019-08-17,30,36.19633333,36.867447462935,07,18
15975,ZE,2019-07-18,2019-07-25,7,51.84571429,84.477671213045,07,18
21395,ZE,2019-07-18,2019-07-20,2,56.89,95.550989010989,07,18
27027,AL,2019-07-18,2019-07-25,7,64.93142857,76.806050420639,07,18
27028,ZT,2019-07-18,2019-07-25,7,43.31714286,75.427278735681,07,18
16068,AL,2019-07-18,2019-07-19,1,79.75,98.98649789029498,07,18
21539,ZT,2019-07-18,2019-07-22,4,31.33,83.635440414508,07,18
27068,ET,2019-07-18,2019-07-21,3,83.88333333,98.420845623953,07,18
27029,ZR,2019-07-18,2019-07-25,7,43.31571429,77.60106867401,07,18
27122,ZI,2019-07-18,2019-07-26,8,71.02,87.944851752022,07,18
17477,ZI,2019-07-18,2019-07-23,5,105.27,134.863382352941,07,18
13748,ZE,2019-07-19,2019-07-21,2,56.165,98.461252212389,07,19
24743,ZI,2019-07-19,2019-07-21,2,88.0,110.050717539863,07,19
21489,ZD,2019-07-19,2019-08-18,30,34.434,36.978443761288,07,19
17727,ZI,2019-07-19,2019-07-26,7,71.10142857,95.518521235135,07,19
25158,ZR,2019-07-19,2019-08-18,30,32.519,35.144197391788,07,19
14237,ZL,2019-07-19,2019-07-27,8,74.98875,94.63232573726499,07,19
23379,ET,2019-07-19,2019-07-23,4,77.25,95.84,07,19
17815,ZT,2019-07-19,2019-07-25,6,46.9,79.788900433844,07,19
26589,ZT,2019-07-19,2019-07-22,3,53.18666667,88.319866285516,07,19
23378,ZD,2019-07-19,2019-07-23,4,76.7325,94.071761968085,07,19
19573,ZL,2019-07-19,2019-08-18,30,42.63266667,44.482295667627,07,19
23376,ZR,2019-07-19,2019-07-23,4,38.5025,84.114968030691,07,19
17846,ET,2019-07-19,2019-07-27,8,61.60125,78.592617607527,07,19
21447,ZI,2019-07-19,2019-07-27,8,73.205,91.768051861702,07,19
23377,ZT,2019-07-19,2019-07-23,4,38.4925,83.77742327365699,07,19
15796,ZL,2019-07-19,2019-07-22,3,93.89333333,109.52058380511299,07,19
21055,ZD,2019-07-19,2019-07-21,2,81.74,97.768744019139,07,19
14144,ZR,2019-07-19,2019-07-20,1,59.04,92.86531806615801,07,19
25267,ZR,2019-07-19,2019-07-27,8,58.265,76.048062169312,07,19
14133,ZT,2019-07-19,2019-08-18,30,32.51866667,35.14864618,07,19
15963,ZL,2019-07-19,2019-07-20,1,99.2,113.97390920554899,07,19
14145,ZE,2019-07-19,2019-07-20,1,56.15,97.869046067939,07,19
15976,ZR,2019-07-19,2019-07-26,7,42.09,75.449057671055,07,19
14121,ZD,2019-07-19,2019-07-24,5,81.988,109.00762601625999,07,19
14155,ZL,2019-07-19,2019-07-26,7,75.62857143,95.797146606089,07,19
15954,ZI,2019-07-19,2019-08-18,30,35.26833333,40.728168605057995,07,19
14120,ET,2019-07-19,2019-07-24,5,81.93,111.72397570850201,07,19
24909,ZE,2019-07-19,2019-07-22,3,56.16,95.239928709,07,19
24910,ZI,2019-07-19,2019-07-22,3,87.99666667,101.81777777864401,07,19
21461,ZT,2019-07-19,2019-07-28,9,42.26333333,68.403775970271,07,19
25150,ZL,2019-07-19,2019-07-24,5,108.056,135.94698989899,07,19
17833,ZI,2019-07-19,2019-07-28,9,72.68333333,88.746472064944,07,19
15947,ZR,2019-07-19,2019-07-24,5,51.594,97.6714749499,07,19
27124,ZT,2019-07-19,2019-07-27,8,58.265,75.47771164021201,07,19
24801,AL,2019-07-19,2019-07-21,2,89.53,99.42176870748301,07,19
22952,ZL,2019-07-19,2019-07-21,2,95.815,112.500707964602,07,19
14105,ZE,2019-07-19,2019-07-23,4,55.6025,92.495054347826,07,19
14104,ZI,2019-07-19,2019-07-23,4,87.9975,101.35349476439801,07,19
17726,ET,2019-07-19,2019-07-26,7,73.15142857,81.210195643152,07,19
14106,AL,2019-07-19,2019-07-23,4,77.2475,94.116262820513,07,19
27037,AL,2019-07-19,2019-07-28,9,54.12333333,71.625708181593,07,19
19648,ZE,2019-07-19,2019-07-25,6,59.84833333,97.731807052341,07,19
25248,ZD,2019-07-19,2019-07-28,9,60.52222222,77.042867484788,07,19
25336,ZR,2019-07-19,2019-07-28,9,42.28222222,69.370358226421,07,19
19587,ET,2019-07-19,2019-07-20,1,83.88,98.34480354879601,07,19
13687,ZT,2019-07-19,2019-07-21,2,55.83,91.62430523917999,07,19
23234,AL,2019-07-19,2019-07-20,1,80.89,97.499415501906,07,19
16539,ZI,2019-07-19,2019-07-20,1,98.01,100.009897959184,07,19
21598,ZD,2019-07-19,2019-07-25,6,68.59666667,92.95790476288299,07,19
25188,ZE,2019-07-19,2019-07-26,7,51.62,82.35045792900699,07,19
23265,ZE,2019-07-19,2019-07-27,8,49.98125,81.95935294117601,07,19
21599,AL,2019-07-19,2019-07-25,6,65.29833333,89.39903342284599,07,19
23181,AL,2019-07-19,2019-07-26,7,65.31428571,77.113989501024,07,19
23284,ZE,2019-07-19,2019-07-28,9,52.37111111,83.07092462299501,07,19
22972,ZR,2019-07-19,2019-07-22,3,53.18666667,87.523125301945,07,19
25133,ZL,2019-07-19,2019-07-23,4,94.2475,105.977076822917,07,19
25227,ZL,2019-07-19,2019-07-25,6,90.30833333,113.10992733942801,07,19
21597,ZI,2019-07-19,2019-07-25,6,82.67833333,109.372978354416,07,19
13891,AL,2019-07-19,2019-07-22,3,82.59333333,96.951031518181,07,19
15729,ET,2019-07-19,2019-07-22,3,83.86666667,96.87788525341401,07,19
24781,ZD,2019-07-19,2019-07-22,3,77.98,94.936412470489,07,19
21377,ZT,2019-07-19,2019-07-26,7,42.08857143,76.019061439789,07,19
23315,ET,2019-07-19,2019-08-18,30,36.198,37.014171373785,07,19
27080,ET,2019-07-19,2019-07-25,6,73.43666667,94.45561471836399,07,19
17478,ZE,2019-07-19,2019-07-24,5,71.558,116.41393333333299,07,19
27123,AL,2019-07-19,2019-07-27,8,54.92875,73.535035994764,07,19
27162,ZR,2019-07-19,2019-07-25,6,46.9,79.772417534818,07,19
19563,AL,2019-07-19,2019-07-24,5,73.15,104.696130952381,07,19
19562,ZI,2019-07-19,2019-07-24,5,98.884,130.563867735471,07,19
13686,ET,2019-07-19,2019-07-21,2,74.16,100.439445701357,07,19
25250,ZL,2019-07-19,2019-07-28,9,81.26111111,96.080033857285,07,19
25249,ET,2019-07-19,2019-07-28,9,61.08111111,75.395786162507,07,19
21378,ZD,2019-07-19,2019-07-26,7,59.03142857,80.36844854086,07,19
24744,ZR,2019-07-19,2019-07-21,2,55.83,91.873264840183,07,19
19672,ZD,2019-07-19,2019-07-27,8,61.0425,77.874627659574,07,19
17562,ZT,2019-07-19,2019-07-24,5,51.594,97.41153507014,07,19
19586,ZT,2019-07-19,2019-07-20,1,59.04,92.585152671756,07,19
17754,ZE,2019-07-19,2019-08-18,30,34.95533333,39.013493734286,07,19
26990,AL,2019-07-19,2019-08-18,30,36.19633333,36.744573862898,07,19
19565,ZI,2019-07-20,2019-07-25,5,104.518,132.754767010309,07,20
26713,ZT,2019-07-20,2019-07-22,2,58.565,91.974891041162,07,20
17834,ZT,2019-07-20,2019-07-29,9,46.61555556,65.660005864354,07,20
19683,ET,2019-07-20,2019-07-23,3,83.93,98.46894259753799,07,20
19684,ZR,2019-07-20,2019-07-23,3,63.73,95.305010256077,07,20
14156,ZI,2019-07-20,2019-07-27,7,75.12428571,93.297447917422,07,20
19547,ZD,2019-07-20,2019-07-24,4,77.9825,95.827964190981,07,20
23182,ZL,2019-07-20,2019-07-27,7,75.12,94.091454344021,07,20
21490,ZE,2019-07-20,2019-08-19,30,34.95533333,38.69825709117,07,20
17742,ZT,2019-07-20,2019-07-24,4,44.6,87.558766318538,07,20
14158,ET,2019-07-20,2019-07-27,7,72.54142857,80.579306016279,07,20
19549,ZE,2019-07-20,2019-07-24,4,62.15,96.35196954813401,07,20
14157,AL,2019-07-20,2019-07-27,7,64.76714286,77.162345864789,07,20
23511,ZR,2019-07-20,2019-07-25,5,47.702,99.883085239085,07,20
23510,ET,2019-07-20,2019-07-25,5,87.104,111.601374749499,07,20
25134,ZI,2019-07-20,2019-07-24,4,91.7525,106.93578629032301,07,20
19671,ZR,2019-07-20,2019-07-26,6,38.95333333,80.54534288190099,07,20
23509,ZD,2019-07-20,2019-07-25,5,81.988,109.535139240506,07,20
14236,ZD,2019-07-20,2019-07-26,6,68.59666667,91.16822107171,07,20
25280,ZD,2019-07-20,2019-07-23,3,77.98,95.018909372089,07,20
16037,AL,2019-07-20,2019-07-26,6,68.27333333,88.01188101440901,07,20
19548,ZR,2019-07-20,2019-07-24,4,44.6025,89.626448412698,07,20
17756,ET,2019-07-20,2019-08-19,30,36.198,36.92872284618,07,20
19673,ZD,2019-07-20,2019-07-28,8,55.85875,74.25509221311499,07,20
27103,ZD,2019-07-20,2019-07-29,9,53.90777778,73.04374594748,07,20
17770,ZR,2019-07-20,2019-07-21,1,60.76,93.641880674449,07,20
17755,ZI,2019-07-20,2019-08-19,30,35.26833333,40.645230338315,07,20
19564,ZE,2019-07-20,2019-07-25,5,65.312,119.396324488249,07,20
23241,ZL,2019-07-20,2019-07-23,3,95.48,110.516569079938,07,20
21396,ZL,2019-07-20,2019-07-22,2,102.975,111.014854014599,07,20
26788,AL,2019-07-20,2019-07-22,2,88.225,99.391304878049,07,20
26832,ZD,2019-07-20,2019-07-22,2,84.24,98.671419753086,07,20
25174,ZE,2019-07-20,2019-07-21,1,62.04,97.17302133850599,07,20
23266,ZL,2019-07-20,2019-07-28,8,74.45125,93.477607526882,07,20
23267,ZT,2019-07-20,2019-07-28,8,54.74125,72.49548420329701,07,20
27031,ZE,2019-07-20,2019-07-27,7,51.50285714,83.985523338198,07,20
27030,ZR,2019-07-20,2019-07-27,7,60.48142857,74.755311451149,07,20
17835,ZE,2019-07-20,2019-07-29,9,56.80777778,84.33046276887299,07,20
23268,ET,2019-07-20,2019-07-28,8,59.1725,77.612275552486,07,20
21568,ZL,2019-07-20,2019-07-26,6,87.07833333,110.93894851712,07,20
17661,ZI,2019-07-20,2019-07-22,2,95.505,110.52993857493901,07,20
21422,ZT,2019-07-20,2019-07-23,3,64.0,91.868351309492,07,20
21421,ZE,2019-07-20,2019-07-23,3,64.95,97.99389459663799,07,20
23316,ZL,2019-07-20,2019-08-19,30,42.44333333,42.773413922527,07,20
17563,ZL,2019-07-20,2019-07-25,5,104.18,136.477616766467,07,20
25189,ZT,2019-07-20,2019-07-27,7,61.71571429,75.08085486308501,07,20
19588,ET,2019-07-20,2019-07-21,1,83.86,98.18006329113899,07,20
17921,ET,2019-07-20,2019-07-26,6,79.72166667,94.14238536129601,07,20
27011,AL,2019-07-20,2019-07-21,1,77.87,95.757959697733,07,20
17596,AL,2019-07-20,2019-07-25,5,77.77,104.27383434343399,07,20
27010,ZL,2019-07-20,2019-07-21,1,95.15,107.23823379923799,07,20
25058,ZE,2019-07-20,2019-07-22,2,62.035,97.434729601518,07,20
26991,ZD,2019-07-20,2019-08-19,30,34.434,36.930408238257996,07,20
17598,ZI,2019-07-20,2019-07-21,1,88.01,104.52503978779801,07,20
23212,ZR,2019-07-20,2019-07-22,2,58.565,92.49995133819999,07,20
14134,AL,2019-07-20,2019-08-19,30,36.19633333,36.653320224101,07,20
16038,ZE,2019-07-20,2019-07-26,6,62.49333333,97.39547642419399,07,20
17836,ET,2019-07-20,2019-07-29,9,58.65,75.220894235695,07,20
15886,ET,2019-07-20,2019-07-22,2,94.23,101.78890510948901,07,20
14254,ZI,2019-07-20,2019-07-23,3,91.75333333,104.65104747244601,07,20
16131,ZD,2019-07-20,2019-07-27,7,61.71571429,78.683513312257,07,20
21462,ZR,2019-07-20,2019-07-29,9,46.79,65.34858985590999,07,20
25151,ZT,2019-07-20,2019-07-25,5,47.702,99.77987804878,07,20
14107,ET,2019-07-20,2019-07-24,4,84.17,96.640254569191,07,20
17848,AL,2019-07-20,2019-07-28,8,52.83125,73.058846418733,07,20
23398,ZI,2019-07-20,2019-07-29,9,68.48111111,87.88793693007999,07,20
21554,ZR,2019-07-20,2019-07-28,8,54.74125,72.49134271978,07,20
15933,ZL,2019-07-20,2019-07-24,4,94.85,105.96212987013,07,20
25159,ZT,2019-07-20,2019-08-19,30,32.51866667,35.147290259944,07,20
21448,ZI,2019-07-20,2019-07-28,8,69.0,88.14505806010901,07,20
25160,ZR,2019-07-20,2019-08-19,30,31.972,35.066636703146,07,20
17845,ZI,2019-07-20,2019-07-26,6,87.37166667,110.56469775437799,07,20
23380,AL,2019-07-20,2019-07-24,4,77.9175,95.17961588541701,07,20
17847,ZE,2019-07-20,2019-07-28,8,53.0875,79.56543718593001,07,20
16126,ZT,2019-07-20,2019-07-21,1,60.75,93.369986631016,07,20
27039,ZL,2019-07-20,2019-07-29,9,78.89666667,95.425855379577,07,20
27038,AL,2019-07-20,2019-07-29,9,46.79,71.283201407203,07,20
23362,ZT,2019-07-20,2019-07-26,6,38.95333333,79.61546007013,07,20
25339,AL,2019-07-20,2019-07-23,3,83.93666667,97.97464160345899,07,20
16053,ZD,2019-07-21,2019-07-24,3,81.73666667,96.510126454932,07,21
17925,ZR,2019-07-21,2019-07-24,3,80.10333333,94.842925925778,07,21
19589,ZL,2019-07-21,2019-07-23,2,102.67,119.037784503632,07,21
19574,ZL,2019-07-21,2019-08-20,30,42.63266667,45.221519843512,07,21
14208,ZR,2019-07-21,2019-07-22,1,85.48,94.470813793103,07,21
27166,ET,2019-07-21,2019-07-24,3,91.80666667,97.221689708464,07,21
19577,ZI,2019-07-21,2019-07-28,7,76.38428571,93.848387354762,07,21
16039,ZE,2019-07-21,2019-07-29,8,48.97125,78.610069520174,07,21
19578,ZD,2019-07-21,2019-07-28,7,56.70857143,76.282598827753,07,21
27134,AL,2019-07-21,2019-07-24,3,92.62666667,98.445235920198,07,21
17849,ZI,2019-07-21,2019-07-29,8,69.44875,90.216910377358,07,21
